date,description,amount_usd,type,balance_usd
2024-11-14,SUBSCRIPTION SERVICE,886.96,debit,5825.14
2024-11-15,INSURANCE PREMIUM,364.45,debit,8570.11
2024-11-15,UTILITY BILL,1833.09,debit,2224.14
2024-11-18,GROCERY STORE,1243.65,debit,2465.53
2024-11-19,GROCERY STORE,178.24,debit,6332.52
2024-11-22,RESTAURANT,69.14,debit,2065.17
2024-11-22,GROCERY STORE,1960.5,debit,6232.46
2024-11-26,GROCERY STORE,1015.72,debit,7895.97
2024-12-02,INSURANCE PREMIUM,1582.35,debit,10328.77
2024-12-03,INSURANCE PREMIUM,897.76,debit,10550.98
2024-12-05,ONLINE TRANSFER,839.16,debit,1254.21
2024-12-05,PAYROLL DEPOSIT,6589.1,credit,6088.72
2024-12-06,UTILITY BILL,2020.76,debit,9270.36
2024-12-07,RESTAURANT,1660.15,debit,11158.53
2024-12-07,SUBSCRIPTION SERVICE,1976.68,debit,4661.7
2024-12-08,ATM WITHDRAWAL,2255.2,debit,8300.33
2024-12-08,RESTAURANT,1672.32,debit,10534.68
2024-12-09,ONLINE TRANSFER,2485.47,debit,8518.79
2024-12-10,ATM WITHDRAWAL,1247.15,debit,9491.79
2024-12-10,RESTAURANT,1970.64,debit,6957.99
2024-12-13,INSURANCE PREMIUM,1645.18,debit,10807.72
2024-12-16,SUBSCRIPTION SERVICE,654.17,debit,8784.15
2024-12-20,ONLINE TRANSFER,647.82,debit,4785.79
2024-12-27,ONLINE TRANSFER,989.75,debit,8128.47
