date,description,amount_usd,type,balance_usd
2024-07-01,RESTAURANT,1012.76,debit,4835.84
2024-07-02,SUBSCRIPTION SERVICE,1937.68,debit,926.95
2024-07-03,RENT PAYMENT,173.93,debit,5607.41
2024-07-04,RESTAURANT,1449.86,debit,7406.97
2024-07-05,ATM WITHDRAWAL,1697.81,debit,5104.73
2024-07-05,PAYROLL DEPOSIT,7085.27,credit,3971.44
2024-07-07,GROCERY STORE,1308.48,debit,8484.23
2024-07-10,GROCERY STORE,475.68,debit,8385.0
2024-07-19,INSURANCE PREMIUM,36.41,debit,6231.82
2024-07-21,RENT PAYMENT,1230.63,debit,10365.0
2024-07-22,ONLINE TRANSFER,1702.37,debit,5227.19
2024-07-22,ONLINE TRANSFER,2308.87,debit,2988.46
2024-07-25,SUBSCRIPTION SERVICE,78.92,debit,8794.97
2024-07-25,RENT PAYMENT,2371.14,debit,5377.02
2024-08-05,PAYROLL DEPOSIT,7076.24,credit,10495.01
2024-08-05,UTILITY BILL,26.06,debit,4377.51
2024-08-07,GROCERY STORE,1211.35,debit,2335.58
2024-08-13,RESTAURANT,1892.17,debit,9905.82
2024-08-16,RENT PAYMENT,2282.66,debit,4897.51
2024-08-17,UTILITY BILL,1387.06,debit,2726.83
2024-08-20,UTILITY BILL,1856.77,debit,2311.84
2024-08-20,RESTAURANT,647.07,debit,7533.42
2024-08-22,INSURANCE PREMIUM,1962.33,debit,7508.1
2024-08-23,SUBSCRIPTION SERVICE,1102.33,debit,5969.67
2024-08-27,GROCERY STORE,158.43,debit,7216.21
2024-09-05,PAYROLL DEPOSIT,7051.52,credit,1589.73
2024-09-08,RENT PAYMENT,2213.46,debit,6375.44
2024-09-13,ATM WITHDRAWAL,1237.67,debit,6726.95
2024-09-25,RENT PAYMENT,1738.56,debit,6463.36
2024-09-25,RENT PAYMENT,174.11,debit,2725.43
2024-09-25,SUBSCRIPTION SERVICE,1977.43,debit,10742.64
2024-09-25,SUBSCRIPTION SERVICE,1122.29,debit,3716.88
2024-09-27,GROCERY STORE,2400.76,debit,11779.78
2024-09-27,SUBSCRIPTION SERVICE,1952.92,debit,4128.9
2024-10-05,PAYROLL DEPOSIT,6542.44,credit,14664.56
2024-10-08,ATM WITHDRAWAL,1268.11,debit,4226.51
2024-10-08,SUBSCRIPTION SERVICE,405.97,debit,7717.71
2024-10-10,ATM WITHDRAWAL,458.67,debit,5801.87
2024-10-14,ONLINE TRANSFER,661.54,debit,8592.42
2024-10-14,INSURANCE PREMIUM,2049.81,debit,9952.03
2024-10-14,INSURANCE PREMIUM,2217.57,debit,11434.29
2024-10-21,ONLINE TRANSFER,1237.85,debit,651.12
2024-10-27,SUBSCRIPTION SERVICE,1384.28,debit,8491.08
2024-11-03,INSURANCE PREMIUM,234.3,debit,10906.14
2024-11-03,ONLINE TRANSFER,1053.1,debit,6003.34
2024-11-04,UTILITY BILL,1620.77,debit,11327.32
2024-11-04,ONLINE TRANSFER,404.56,debit,6508.21
2024-11-05,PAYROLL DEPOSIT,6746.73,credit,8664.37
2024-11-05,SUBSCRIPTION SERVICE,1943.08,debit,1107.86
2024-11-11,INSURANCE PREMIUM,657.75,debit,5531.79
2024-11-13,GROCERY STORE,867.17,debit,10455.4
2024-11-14,SUBSCRIPTION SERVICE,2384.67,debit,2261.26
2024-11-15,INSURANCE PREMIUM,1723.8,debit,1318.81
2024-11-20,GROCERY STORE,850.03,debit,8879.31
2024-11-25,GROCERY STORE,1114.97,debit,9820.33
2024-11-25,RENT PAYMENT,1291.37,debit,11872.39
2024-12-04,GROCERY STORE,230.16,debit,7445.2
2024-12-05,PAYROLL DEPOSIT,6698.37,credit,8214.35
2024-12-05,RESTAURANT,2245.97,debit,10621.35
2024-12-14,GROCERY STORE,1736.51,debit,9463.61
2024-12-16,ATM WITHDRAWAL,1597.22,debit,2159.97
2024-12-18,ONLINE TRANSFER,351.17,debit,8374.19
2024-12-21,ONLINE TRANSFER,1399.29,debit,6506.44
2024-12-21,UTILITY BILL,1731.13,debit,11582.49
2024-12-22,INSURANCE PREMIUM,957.44,debit,11993.75
2024-12-22,RESTAURANT,2457.79,debit,8230.89
2024-12-22,GROCERY STORE,2328.79,debit,1862.75
2024-12-25,ONLINE TRANSFER,226.35,debit,5087.46
