date,description,amount_usd,type,balance_usd
2024-06-09,RENT PAYMENT,1270.56,debit,7761.57
2024-06-10,INSURANCE PREMIUM,48.61,debit,9355.37
2024-06-14,RESTAURANT,1821.26,debit,9781.62
2024-06-15,RENT PAYMENT,1104.76,debit,1645.15
2024-06-15,RENT PAYMENT,2458.87,debit,7796.33
2024-06-16,RESTAURANT,756.37,debit,6657.3
2024-06-17,RENT PAYMENT,88.99,debit,8637.12
2024-06-19,ATM WITHDRAWAL,525.33,debit,1572.55
2024-06-22,RENT PAYMENT,2349.69,debit,4989.73
2024-06-23,ONLINE TRANSFER,2096.6,debit,2329.11
2024-07-05,PAYROLL DEPOSIT,5098.2,credit,4646.72
2024-07-08,UTILITY BILL,295.11,debit,11162.79
2024-07-08,UTILITY BILL,1237.77,debit,752.51
2024-07-13,UTILITY BILL,1226.56,debit,7695.35
2024-07-15,RENT PAYMENT,250.09,debit,6183.82
2024-07-20,GROCERY STORE,1603.2,debit,7162.58
2024-07-23,ONLINE TRANSFER,225.75,debit,2153.35
2024-07-25,UTILITY BILL,285.55,debit,3748.32
2024-07-25,ATM WITHDRAWAL,2283.54,debit,2891.68
2024-08-02,SUBSCRIPTION SERVICE,2025.2,debit,2567.77
2024-08-03,GROCERY STORE,1304.63,debit,9251.05
2024-08-05,PAYROLL DEPOSIT,5011.59,credit,6878.7
2024-08-06,GROCERY STORE,2261.02,debit,8086.16
2024-08-06,RESTAURANT,2169.85,debit,1820.07
2024-08-07,ONLINE TRANSFER,698.69,debit,2791.23
2024-08-07,UTILITY BILL,1824.8,debit,11308.25
2024-08-07,UTILITY BILL,498.26,debit,839.89
2024-08-09,ATM WITHDRAWAL,1220.1,debit,7561.06
2024-08-18,GROCERY STORE,310.67,debit,4442.32
2024-08-18,RESTAURANT,93.15,debit,2093.5
2024-08-20,GROCERY STORE,412.8,debit,9029.51
2024-08-20,UTILITY BILL,884.41,debit,6842.22
2024-08-26,ONLINE TRANSFER,1178.27,debit,9803.63
2024-09-02,ONLINE TRANSFER,430.82,debit,2867.07
2024-09-02,SUBSCRIPTION SERVICE,1095.01,debit,5630.81
2024-09-05,PAYROLL DEPOSIT,5128.11,credit,14248.84
2024-09-06,INSURANCE PREMIUM,1084.7,debit,7022.13
2024-09-08,ONLINE TRANSFER,448.94,debit,8401.16
2024-09-11,ATM WITHDRAWAL,1007.8,debit,1818.47
2024-09-12,ATM WITHDRAWAL,2246.78,debit,9922.43
2024-09-19,ATM WITHDRAWAL,1084.88,debit,2638.02
2024-09-20,SUBSCRIPTION SERVICE,434.78,debit,888.24
2024-09-22,ONLINE TRANSFER,1475.44,debit,3874.95
2024-09-23,ONLINE TRANSFER,2405.44,debit,1683.29
2024-09-24,ONLINE TRANSFER,2043.41,debit,7663.48
2024-10-02,INSURANCE PREMIUM,723.36,debit,2940.01
2024-10-05,PAYROLL DEPOSIT,5029.67,credit,4012.58
2024-10-08,ATM WITHDRAWAL,2248.89,debit,6958.87
2024-10-13,ATM WITHDRAWAL,550.16,debit,7025.9
2024-10-13,INSURANCE PREMIUM,808.1,debit,4181.4
2024-10-15,RESTAURANT,143.16,debit,6180.24
2024-10-16,UTILITY BILL,1142.91,debit,7416.45
2024-10-17,ATM WITHDRAWAL,379.7,debit,4116.21
2024-10-18,GROCERY STORE,2475.84,debit,5344.23
2024-10-20,GROCERY STORE,810.1,debit,625.36
2024-10-23,GROCERY STORE,1616.29,debit,10345.19
2024-10-25,UTILITY BILL,1443.39,debit,7932.11
2024-10-27,RESTAURANT,275.24,debit,3697.56
2024-10-27,INSURANCE PREMIUM,606.33,debit,744.59
2024-11-01,RENT PAYMENT,2107.27,debit,5132.32
2024-11-02,INSURANCE PREMIUM,581.33,debit,1512.19
2024-11-03,UTILITY BILL,2110.83,debit,11283.59
2024-11-05,ATM WITHDRAWAL,2044.05,debit,6681.92
2024-11-05,PAYROLL DEPOSIT,5412.95,credit,13763.0
2024-11-06,GROCERY STORE,856.73,debit,687.13
2024-11-07,SUBSCRIPTION SERVICE,255.9,debit,9728.9
2024-11-08,SUBSCRIPTION SERVICE,1538.56,debit,5023.27
2024-11-09,ONLINE TRANSFER,701.19,debit,9167.46
2024-11-11,UTILITY BILL,92.63,debit,1050.09
2024-11-16,GROCERY STORE,364.06,debit,11925.71
2024-11-20,INSURANCE PREMIUM,217.82,debit,9408.05
2024-11-21,SUBSCRIPTION SERVICE,1243.47,debit,7872.62
2024-12-05,PAYROLL DEPOSIT,4905.6,credit,10635.38
2024-12-11,ATM WITHDRAWAL,1726.05,debit,9603.72
2024-12-12,RENT PAYMENT,1466.96,debit,1878.87
2024-12-16,RESTAURANT,1453.15,debit,8104.59
2024-12-20,ATM WITHDRAWAL,2157.5,debit,9159.9
2024-12-22,INSURANCE PREMIUM,1599.52,debit,8184.71
2024-12-23,ONLINE TRANSFER,2210.63,debit,995.38
2024-12-23,GROCERY STORE,2368.92,debit,1362.99
2024-12-23,INSURANCE PREMIUM,689.38,debit,2458.89
