date,description,amount_usd,type,balance_usd
2024-04-16,ATM WITHDRAWAL,61.6,debit,7881.89
2024-04-21,RESTAURANT,1565.39,debit,5356.81
2024-05-01,UTILITY BILL,1352.43,debit,9098.77
2024-05-05,PAYROLL DEPOSIT,9290.14,credit,13259.39
2024-05-07,ONLINE TRANSFER,2072.48,debit,530.62
2024-05-08,ATM WITHDRAWAL,1522.15,debit,3743.3
2024-05-11,INSURANCE PREMIUM,1045.78,debit,11145.22
2024-05-15,SUBSCRIPTION SERVICE,2171.68,debit,2951.96
2024-05-15,ATM WITHDRAWAL,435.8,debit,5734.88
2024-05-16,SUBSCRIPTION SERVICE,1208.08,debit,1598.39
2024-05-18,UTILITY BILL,1273.6,debit,2660.83
2024-05-19,UTILITY BILL,648.26,debit,8932.17
2024-05-19,SUBSCRIPTION SERVICE,1619.95,debit,10140.48
2024-05-20,RENT PAYMENT,2292.48,debit,3098.2
2024-05-23,UTILITY BILL,2424.05,debit,11064.74
2024-05-25,INSURANCE PREMIUM,99.93,debit,6072.37
2024-05-25,GROCERY STORE,2326.46,debit,9082.5
2024-06-03,SUBSCRIPTION SERVICE,1384.94,debit,4270.49
2024-06-03,ATM WITHDRAWAL,1345.59,debit,1403.15
2024-06-05,PAYROLL DEPOSIT,9362.11,credit,8197.63
2024-06-07,RESTAURANT,2378.15,debit,11260.15
2024-06-13,UTILITY BILL,2293.35,debit,11667.94
2024-06-15,GROCERY STORE,2025.94,debit,6508.92
2024-06-18,RENT PAYMENT,553.53,debit,2863.64
2024-06-21,ONLINE TRANSFER,2253.74,debit,11660.69
2024-06-22,ATM WITHDRAWAL,1601.48,debit,8478.31
2024-06-23,INSURANCE PREMIUM,839.12,debit,9787.99
2024-06-23,UTILITY BILL,1477.24,debit,4077.06
2024-06-24,UTILITY BILL,954.44,debit,4469.36
2024-07-05,PAYROLL DEPOSIT,9964.98,credit,9007.16
2024-07-06,RENT PAYMENT,1191.01,debit,2721.71
2024-07-08,RESTAURANT,2445.63,debit,10240.4
2024-07-10,RESTAURANT,662.61,debit,8591.14
2024-07-12,UTILITY BILL,2051.43,debit,10460.71
2024-07-13,RENT PAYMENT,793.16,debit,2305.34
2024-07-20,GROCERY STORE,2482.03,debit,11545.95
2024-07-23,UTILITY BILL,450.0,debit,6422.62
2024-07-23,ATM WITHDRAWAL,1444.1,debit,9062.47
2024-08-02,ATM WITHDRAWAL,918.86,debit,10263.21
2024-08-05,PAYROLL DEPOSIT,9312.9,credit,2220.18
2024-08-05,UTILITY BILL,507.67,debit,1464.25
2024-08-05,SUBSCRIPTION SERVICE,1113.56,debit,1511.44
2024-08-07,RENT PAYMENT,1502.14,debit,1630.23
2024-08-08,UTILITY BILL,815.4,debit,948.4
2024-08-08,UTILITY BILL,2236.38,debit,7591.35
2024-08-11,INSURANCE PREMIUM,2348.12,debit,10363.4
2024-08-12,ATM WITHDRAWAL,2470.12,debit,3991.12
2024-08-14,ATM WITHDRAWAL,813.02,debit,5177.94
2024-08-20,ONLINE TRANSFER,1717.4,debit,11251.76
2024-08-23,INSURANCE PREMIUM,914.2,debit,6813.84
2024-08-24,ONLINE TRANSFER,866.28,debit,1133.38
2024-08-25,GROCERY STORE,2025.0,debit,3913.57
2024-08-26,INSURANCE PREMIUM,608.7,debit,9702.53
2024-09-03,INSURANCE PREMIUM,2429.81,debit,11053.76
2024-09-03,SUBSCRIPTION SERVICE,902.48,debit,7837.42
2024-09-04,UTILITY BILL,62.83,debit,10794.47
2024-09-05,PAYROLL DEPOSIT,10115.64,credit,12251.68
2024-09-11,RENT PAYMENT,416.89,debit,3375.68
2024-09-18,UTILITY BILL,1023.15,debit,2126.05
2024-09-19,RENT PAYMENT,1632.95,debit,4881.83
2024-09-21,INSURANCE PREMIUM,2455.86,debit,4876.16
2024-09-22,RENT PAYMENT,396.82,debit,1462.76
2024-10-01,ATM WITHDRAWAL,1240.85,debit,9240.73
2024-10-01,SUBSCRIPTION SERVICE,1440.88,debit,11222.59
2024-10-05,PAYROLL DEPOSIT,9825.23,credit,11907.35
2024-10-06,GROCERY STORE,1332.11,debit,7761.41
2024-10-10,RENT PAYMENT,95.65,debit,11541.88
2024-10-13,ONLINE TRANSFER,2016.55,debit,6899.76
2024-10-16,ATM WITHDRAWAL,1546.9,debit,8952.68
2024-10-20,RESTAURANT,365.1,debit,9696.01
2024-10-24,SUBSCRIPTION SERVICE,141.91,debit,2814.22
2024-10-25,UTILITY BILL,1869.47,debit,627.91
2024-10-27,SUBSCRIPTION SERVICE,2283.92,debit,3574.31
2024-11-01,INSURANCE PREMIUM,836.49,debit,10171.47
2024-11-04,ATM WITHDRAWAL,123.31,debit,7165.08
2024-11-05,PAYROLL DEPOSIT,10136.92,credit,3026.47
2024-11-07,GROCERY STORE,841.33,debit,11952.27
2024-11-08,ONLINE TRANSFER,1390.0,debit,2495.28
2024-11-12,RENT PAYMENT,670.13,debit,5312.85
2024-11-12,ONLINE TRANSFER,2179.15,debit,7797.49
2024-11-15,UTILITY BILL,752.2,debit,2642.06
2024-11-15,INSURANCE PREMIUM,59.52,debit,4871.19
2024-11-18,ONLINE TRANSFER,526.51,debit,1578.34
2024-11-20,ATM WITHDRAWAL,2121.05,debit,10693.7
2024-11-23,ATM WITHDRAWAL,1100.42,debit,11573.77
2024-11-24,GROCERY STORE,1772.11,debit,2195.33
2024-11-26,ONLINE TRANSFER,1138.86,debit,9753.4
2024-12-01,UTILITY BILL,663.85,debit,9802.11
2024-12-02,UTILITY BILL,2480.88,debit,9692.69
2024-12-02,GROCERY STORE,1053.39,debit,1971.73
2024-12-05,ATM WITHDRAWAL,1830.03,debit,6941.37
2024-12-05,PAYROLL DEPOSIT,9643.77,credit,2883.52
2024-12-06,ONLINE TRANSFER,783.94,debit,7274.9
2024-12-06,RENT PAYMENT,2111.5,debit,764.85
2024-12-18,ATM WITHDRAWAL,320.71,debit,8791.86
2024-12-19,SUBSCRIPTION SERVICE,2258.33,debit,1415.88
2024-12-20,RESTAURANT,203.69,debit,4977.56
2024-12-21,ONLINE TRANSFER,2144.96,debit,6492.14
2024-12-22,SUBSCRIPTION SERVICE,1825.45,debit,4880.55
2024-12-23,INSURANCE PREMIUM,1749.2,debit,10980.21
2024-12-23,RESTAURANT,1398.91,debit,604.9
2024-12-24,ONLINE TRANSFER,1215.35,debit,7274.9
2024-12-24,GROCERY STORE,551.51,debit,691.78
