date,description,amount_usd,type,balance_usd
2024-12-05,PAYROLL DEPOSIT,3510.47,credit,2057.99
2024-12-05,RENT PAYMENT,2066.13,debit,9235.13
2024-12-06,ONLINE TRANSFER,2144.93,debit,11202.75
2024-12-11,ONLINE TRANSFER,1863.83,debit,9611.99
2024-12-12,SUBSCRIPTION SERVICE,1998.63,debit,5956.29
2024-12-13,UTILITY BILL,371.95,debit,8924.54
2024-12-14,SUBSCRIPTION SERVICE,373.49,debit,1879.43
2024-12-17,SUBSCRIPTION SERVICE,295.18,debit,2422.61
2024-12-17,UTILITY BILL,1195.42,debit,572.32
2024-12-18,ONLINE TRANSFER,804.21,debit,11103.57
2024-12-20,RESTAURANT,2280.2,debit,3603.6
2024-12-25,INSURANCE PREMIUM,58.18,debit,4436.69
2024-12-26,RENT PAYMENT,475.49,debit,2158.58
